,CCI,GDP_Growth,InterestRate,UnemploymentRate,InflationRate,WPSGX
1995-09-08,100.6454,3.5,5.8,5.6,2.5,4.9902825355529785
1995-09-11,100.6454,3.5,5.8,5.6,2.5,4.993153095245361
1995-09-12,100.6454,3.5,5.8,5.6,2.5,4.993153095245361
1995-09-13,100.6454,3.5,5.8,5.6,2.5,5.017751693725586
1995-09-14,100.6454,3.5,5.8,5.6,2.5,5.079658031463623
1995-09-15,100.6454,3.5,5.8,5.6,2.5,5.069408416748047
1995-09-18,100.6454,3.5,5.8,5.6,2.5,5.065309047698975
1995-09-19,100.6454,3.5,5.8,5.6,2.5,5.097286224365234
1995-09-20,100.6454,3.5,5.8,5.6,2.5,5.11204719543457
1995-09-21,100.6454,3.5,5.8,5.6,2.5,5.106307029724121
1995-09-22,100.6454,3.5,5.8,5.6,2.5,5.105487823486328
1995-09-25,100.6454,3.5,5.8,5.6,2.5,5.113276481628418
1995-09-26,100.6454,3.5,5.8,5.6,2.5,5.123116970062256
1995-09-27,100.6454,3.5,5.8,5.6,2.5,5.079658031463623
1995-09-28,100.6454,3.5,5.8,5.6,2.5,5.113276481628418
1995-09-29,100.6454,3.5,5.8,5.6,2.5,5.083348751068115
1995-10-02,100.4881,2.7,5.76,5.5,2.8,5.0722784996032715
1995-10-03,100.4881,2.7,5.76,5.5,2.8,5.103026390075684
1995-10-04,100.4881,2.7,5.76,5.5,2.8,5.103026390075684
1995-10-05,100.4881,2.7,5.76,5.5,2.8,5.132955551147461
1995-10-06,100.4881,2.7,5.76,5.5,2.8,5.153045177459717
1995-10-09,100.4881,2.7,5.76,5.5,2.8,5.128036022186279
1995-10-10,100.4881,2.7,5.76,5.5,2.8,5.096057891845703
1995-10-11,100.4881,2.7,5.76,5.5,2.8,5.146484851837158
1995-10-12,100.4881,2.7,5.76,5.5,2.8,5.19855260848999
1995-10-13,100.4881,2.7,5.76,5.5,2.8,5.188713073730469
1995-10-16,100.4881,2.7,5.76,5.5,2.8,5.171083927154541
1995-10-17,100.4881,2.7,5.76,5.5,2.8,5.187073230743408
1995-10-18,100.4881,2.7,5.76,5.5,2.8,5.223151206970215
1995-10-19,100.4881,2.7,5.76,5.5,2.8,5.250210285186768
1995-10-20,100.4881,2.7,5.76,5.5,2.8,5.2112627029418945
1995-10-23,100.4881,2.7,5.76,5.5,2.8,5.203881740570068
1995-10-24,100.4881,2.7,5.76,5.5,2.8,5.218231678009033
1995-10-25,100.4881,2.7,5.76,5.5,2.8,5.205522537231445
1995-10-26,100.4881,2.7,5.76,5.5,2.8,5.1559157371521
1995-10-27,100.4881,2.7,5.76,5.5,2.8,5.178874969482422
1995-10-30,100.4881,2.7,5.76,5.5,2.8,5.228071689605713
1995-10-31,100.4881,2.7,5.76,5.5,2.8,5.220281600952148
1995-11-01,100.41,2.7,5.8,5.6,2.6,5.263329029083252
1995-11-02,100.41,2.7,5.8,5.6,2.6,5.3309760093688965
1995-11-03,100.41,2.7,5.8,5.6,2.6,5.318676471710205
1995-11-06,100.41,2.7,5.8,5.6,2.6,5.323185920715332
1995-11-07,100.41,2.7,5.8,5.6,2.6,5.287928104400635
1995-11-08,100.41,2.7,5.8,5.6,2.6,5.315806865692139
1995-11-09,100.41,2.7,5.8,5.6,2.6,5.369104385375977
1995-11-10,100.41,2.7,5.8,5.6,2.6,5.382633686065674
1995-11-13,100.41,2.7,5.8,5.6,2.6,5.38755464553833
1995-11-14,100.41,2.7,5.8,5.6,2.6,5.363365650177002
1995-11-15,100.41,2.7,5.8,5.6,2.6,5.410512447357178
1995-11-16,100.41,2.7,5.8,5.6,2.6,5.447000503540039
1995-11-17,100.41,2.7,5.8,5.6,2.6,5.492507457733154
1995-11-20,100.41,2.7,5.8,5.6,2.6,5.43593168258667
1995-11-21,100.41,2.7,5.8,5.6,2.6,5.451511383056641
1995-11-22,100.41,2.7,5.8,5.6,2.6,5.392063140869141
1995-11-24,100.41,2.7,5.8,5.6,2.6,5.409692287445068
1995-11-27,100.41,2.7,5.8,5.6,2.6,5.398212909698486
1995-11-28,100.41,2.7,5.8,5.6,2.6,5.417071342468262
1995-11-29,100.41,2.7,5.8,5.6,2.6,5.4256815910339355
1995-11-30,100.41,2.7,5.8,5.6,2.6,5.447000503540039
1995-12-01,100.4341,2.7,5.6,5.6,2.5,5.427731990814209
1995-12-04,100.4341,2.7,5.6,5.6,2.5,5.420351505279541
1995-12-05,100.4341,2.7,5.6,5.6,2.5,5.47652006149292
1995-12-06,100.4341,2.7,5.6,5.6,2.5,5.487178802490234
1995-12-07,100.4341,2.7,5.6,5.6,2.5,5.456840991973877
1995-12-08,100.4341,2.7,5.6,5.6,2.5,5.494558811187744
1995-12-11,100.4341,2.7,5.6,5.6,2.5,5.489638805389404
1995-12-12,100.4341,2.7,5.6,5.6,2.5,5.439621448516846
1995-12-13,100.4341,2.7,5.6,5.6,2.5,5.463400363922119
1995-12-14,100.4341,2.7,5.6,5.6,2.5,5.362956523895264
1995-12-15,100.4341,2.7,5.6,5.6,2.5,5.337125301361084
1995-12-18,100.4341,2.7,5.6,5.6,2.5,5.2112627029418945
1995-12-19,100.4341,2.7,5.6,5.6,2.5,5.236681938171387
1995-12-20,100.4341,2.7,5.6,5.6,2.5,5.1932220458984375
1995-12-21,100.4341,2.7,5.6,5.6,2.5,5.223151206970215
1995-12-22,100.4341,2.7,5.6,5.6,2.5,5.214541912078857
1995-12-26,100.4341,2.7,5.6,5.6,2.5,5.252259731292725
1995-12-27,100.4341,2.7,5.6,5.6,2.5,5.26824951171875
1995-12-28,100.4341,2.7,5.6,5.6,2.5,5.278499126434326
1995-12-29,100.4341,2.7,5.6,5.6,2.5,5.161243915557861
1996-01-02,100.4504,3.0,5.56,5.6,2.7,5.1989617347717285
1996-01-03,100.4504,3.0,5.56,5.6,2.7,5.216181755065918
1996-01-04,100.4504,3.0,5.56,5.6,2.7,5.201831817626953
1996-01-05,100.4504,3.0,5.56,5.6,2.7,5.176004409790039
1996-01-08,100.4504,3.0,5.56,5.6,2.7,5.178463459014893
1996-01-09,100.4504,3.0,5.56,5.6,2.7,5.0858073234558105
1996-01-10,100.4504,3.0,5.56,5.6,2.7,5.008731365203857
1996-01-11,100.4504,3.0,5.56,5.6,2.7,5.100566864013672
1996-01-12,100.4504,3.0,5.56,5.6,2.7,5.08416748046875
1996-01-15,100.4504,3.0,5.56,5.6,2.7,5.007091999053955
1996-01-16,100.4504,3.0,5.56,5.6,2.7,5.0829386711120605
1996-01-17,100.4504,3.0,5.56,5.6,2.7,5.079248428344727
1996-01-18,100.4504,3.0,5.56,5.6,2.7,5.187482833862305
1996-01-19,100.4504,3.0,5.56,5.6,2.7,5.217411518096924
1996-01-22,100.4504,3.0,5.56,5.6,2.7,5.204701900482178
1996-01-23,100.4504,3.0,5.56,5.6,2.7,5.172723293304443
1996-01-24,100.4504,3.0,5.56,5.6,2.7,5.2260212898254395
1996-01-25,100.4504,3.0,5.56,5.6,2.7,5.214541912078857
1996-01-26,100.4504,3.0,5.56,5.6,2.7,5.278499126434326
1996-01-29,100.4504,3.0,5.56,5.6,2.7,5.290388107299805
1996-01-30,100.4504,3.0,5.56,5.6,2.7,5.334665775299072
1996-01-31,100.4504,3.0,5.56,5.6,2.7,5.376893520355225
1996-02-01,100.5219,3.0,5.22,5.5,2.7,5.437980651855469
1996-02-02,100.5219,3.0,5.22,5.5,2.7,5.419942378997803
1996-02-05,100.5219,3.0,5.22,5.5,2.7,5.4433112144470215
1996-02-06,100.5219,3.0,5.22,5.5,2.7,5.470369815826416
1996-02-07,100.5219,3.0,5.22,5.5,2.7,5.510138988494873
1996-02-08,100.5219,3.0,5.22,5.5,2.7,5.59213399887085
1996-02-09,100.5219,3.0,5.22,5.5,2.7,5.634772300720215
1996-02-12,100.5219,3.0,5.22,5.5,2.7,5.654040813446045
1996-02-13,100.5219,3.0,5.22,5.5,2.7,5.64174222946167
1996-02-14,100.5219,3.0,5.22,5.5,2.7,5.602793216705322
1996-02-15,100.5219,3.0,5.22,5.5,2.7,5.5564656257629395
1996-02-16,100.5219,3.0,5.22,5.5,2.7,5.5285868644714355
1996-02-20,100.5219,3.0,5.22,5.5,2.7,5.431830406188965
1996-02-21,100.5219,3.0,5.22,5.5,2.7,5.4916887283325195
1996-02-22,100.5219,3.0,5.22,5.5,2.7,5.587623119354248
1996-02-23,100.5219,3.0,5.22,5.5,2.7,5.570815086364746
1996-02-26,100.5219,3.0,5.22,5.5,2.7,5.491279125213623
1996-02-27,100.5219,3.0,5.22,5.5,2.7,5.456431865692139
1996-02-28,100.5219,3.0,5.22,5.5,2.7,5.431830406188965
1996-02-29,100.5219,3.0,5.22,5.5,2.7,5.413792133331299
1996-03-01,100.6673,3.0,5.31,5.5,2.8,5.412152290344238
1996-03-04,100.6673,3.0,5.31,5.5,2.8,5.46708869934082
1996-03-05,100.6673,3.0,5.31,5.5,2.8,5.509317398071289
1996-03-06,100.6673,3.0,5.31,5.5,2.8,5.459709644317627
1996-03-07,100.6673,3.0,5.31,5.5,2.8,5.469139099121094
1996-03-08,100.6673,3.0,5.31,5.5,2.8,5.345736026763916
1996-03-11,100.6673,3.0,5.31,5.5,2.8,5.38550329208374
1996-03-12,100.6673,3.0,5.31,5.5,2.8,5.3793535232543945
1996-03-13,100.6673,3.0,5.31,5.5,2.8,5.39534330368042
1996-03-14,100.6673,3.0,5.31,5.5,2.8,5.426911354064941
1996-03-15,100.6673,3.0,5.31,5.5,2.8,5.464630603790283
1996-03-18,100.6673,3.0,5.31,5.5,2.8,5.539246559143066
1996-03-19,100.6673,3.0,5.31,5.5,2.8,5.527766227722168
1996-03-20,100.6673,3.0,5.31,5.5,2.8,5.526536464691162
1996-03-21,100.6673,3.0,5.31,5.5,2.8,5.4974284172058105
1996-03-22,100.6673,3.0,5.31,5.5,2.8,5.534325122833252
1996-03-25,100.6673,3.0,5.31,5.5,2.8,5.489228248596191
1996-03-26,100.6673,3.0,5.31,5.5,2.8,5.497838497161865
1996-03-27,100.6673,3.0,5.31,5.5,2.8,5.456020832061768
1996-03-28,100.6673,3.0,5.31,5.5,2.8,5.463808536529541
1996-03-29,100.6673,3.0,5.31,5.5,2.8,5.433061599731445
1996-04-01,100.696,6.8,5.22,5.6,2.9,5.483079433441162
1996-04-02,100.696,6.8,5.22,5.6,2.9,5.501118183135986
1996-04-03,100.696,6.8,5.22,5.6,2.9,5.503988742828369
1996-04-04,100.696,6.8,5.22,5.6,2.9,5.518337726593018
1996-04-08,100.696,6.8,5.22,5.6,2.9,5.437980651855469
1996-04-09,100.696,6.8,5.22,5.6,2.9,5.40272331237793
1996-04-10,100.696,6.8,5.22,5.6,2.9,5.341635227203369
1996-04-11,100.696,6.8,5.22,5.6,2.9,5.285058498382568
1996-04-12,100.696,6.8,5.22,5.6,2.9,5.3289265632629395
1996-04-15,100.696,6.8,5.22,5.6,2.9,5.380583763122559
1996-04-16,100.696,6.8,5.22,5.6,2.9,5.45274019241333
1996-04-17,100.696,6.8,5.22,5.6,2.9,5.4006733894348145
1996-04-18,100.696,6.8,5.22,5.6,2.9,5.449461936950684
1996-04-19,100.696,6.8,5.22,5.6,2.9,5.476109027862549
1996-04-22,100.696,6.8,5.22,5.6,2.9,5.544576168060303
1996-04-23,100.696,6.8,5.22,5.6,2.9,5.564254283905029
1996-04-24,100.696,6.8,5.22,5.6,2.9,5.576145172119141
1996-04-25,100.696,6.8,5.22,5.6,2.9,5.615093231201172
1996-04-26,100.696,6.8,5.22,5.6,2.9,5.65568208694458
1996-04-29,100.696,6.8,5.22,5.6,2.9,5.653220176696777
1996-04-30,100.696,6.8,5.22,5.6,2.9,5.66593074798584
1996-05-01,100.6753,6.8,5.24,5.6,2.9,5.694629669189453
1996-05-02,100.6753,6.8,5.24,5.6,2.9,5.604842662811279
1996-05-03,100.6753,6.8,5.24,5.6,2.9,5.610583782196045
1996-05-06,100.6753,6.8,5.24,5.6,2.9,5.614273548126221
1996-05-07,100.6753,6.8,5.24,5.6,2.9,5.582294464111328
1996-05-08,100.6753,6.8,5.24,5.6,2.9,5.611811637878418
1996-05-09,100.6753,6.8,5.24,5.6,2.9,5.6282124519348145
1996-05-10,100.6753,6.8,5.24,5.6,2.9,5.6991376876831055
1996-05-13,100.6753,6.8,5.24,5.6,2.9,5.823773384094238
1996-05-14,100.6753,6.8,5.24,5.6,2.9,5.847961902618408
1996-05-15,100.6753,6.8,5.24,5.6,2.9,5.881580829620361
1996-05-16,100.6753,6.8,5.24,5.6,2.9,5.892650604248047
1996-05-17,100.6753,6.8,5.24,5.6,2.9,5.883629322052002
1996-05-20,100.6753,6.8,5.24,5.6,2.9,5.876250743865967
1996-05-21,100.6753,6.8,5.24,5.6,2.9,5.870101451873779
1996-05-22,100.6753,6.8,5.24,5.6,2.9,5.940207481384277
1996-05-23,100.6753,6.8,5.24,5.6,2.9,5.914788722991943
1996-05-24,100.6753,6.8,5.24,5.6,2.9,5.917247772216797
1996-05-28,100.6753,6.8,5.24,5.6,2.9,5.842631816864014
1996-05-29,100.6753,6.8,5.24,5.6,2.9,5.807784557342529
1996-05-30,100.6753,6.8,5.24,5.6,2.9,5.879530906677246
1996-05-31,100.6753,6.8,5.24,5.6,2.9,5.929547309875488
1996-06-03,100.7838,6.8,5.27,5.3,2.8,5.8996195793151855
1996-06-04,100.7838,6.8,5.27,5.3,2.8,5.951686382293701
1996-06-05,100.7838,6.8,5.27,5.3,2.8,6.050493240356445
1996-06-06,100.7838,6.8,5.27,5.3,2.8,6.016053676605225
1996-06-07,100.7838,6.8,5.27,5.3,2.8,6.002933979034424
1996-06-10,100.7838,6.8,5.27,5.3,2.8,5.975465774536133
1996-06-11,100.7838,6.8,5.27,5.3,2.8,5.967266082763672
1996-06-12,100.7838,6.8,5.27,5.3,2.8,5.974645614624023
1996-06-13,100.7838,6.8,5.27,5.3,2.8,5.946766376495361
1996-06-14,100.7838,6.8,5.27,5.3,2.8,5.92913818359375
1996-06-17,100.7838,6.8,5.27,5.3,2.8,5.917657852172852
1996-06-18,100.7838,6.8,5.27,5.3,2.8,5.845911979675293
1996-06-19,100.7838,6.8,5.27,5.3,2.8,5.877071380615234
1996-06-20,100.7838,6.8,5.27,5.3,2.8,5.8709211349487305
1996-06-21,100.7838,6.8,5.27,5.3,2.8,5.879940032958984
1996-06-24,100.7838,6.8,5.27,5.3,2.8,5.9385666847229
1996-06-25,100.7838,6.8,5.27,5.3,2.8,5.961117267608643
1996-06-26,100.7838,6.8,5.27,5.3,2.8,5.934056758880615
1996-06-27,100.7838,6.8,5.27,5.3,2.8,5.9619364738464355
1996-06-28,100.7838,6.8,5.27,5.3,2.8,5.964806079864502
1996-07-01,100.943,3.6,5.4,5.5,3.0,6.004984378814697
1996-07-02,100.943,3.6,5.4,5.5,3.0,5.973005294799805
1996-07-03,100.943,3.6,5.4,5.5,3.0,5.930778980255127
1996-07-05,100.943,3.6,5.4,5.5,3.0,5.808603763580322
1996-07-08,100.943,3.6,5.4,5.5,3.0,5.796304225921631
1996-07-09,100.943,3.6,5.4,5.5,3.0,5.806962490081787
1996-07-10,100.943,3.6,5.4,5.5,3.0,5.8012237548828125
1996-07-11,100.943,3.6,5.4,5.5,3.0,5.694218635559082
1996-07-12,100.943,3.6,5.4,5.5,3.0,5.704877853393555
1996-07-15,100.943,3.6,5.4,5.5,3.0,5.57737398147583
1996-07-16,100.943,3.6,5.4,5.5,3.0,5.57040548324585
1996-07-17,100.943,3.6,5.4,5.5,3.0,5.685198783874512
1996-07-18,100.943,3.6,5.4,5.5,3.0,5.7794952392578125
1996-07-19,100.943,3.6,5.4,5.5,3.0,5.769656181335449
1996-07-22,100.943,3.6,5.4,5.5,3.0,5.745056629180908
1996-07-23,100.943,3.6,5.4,5.5,3.0,5.697088718414307
1996-07-24,100.943,3.6,5.4,5.5,3.0,5.665110111236572
1996-07-25,100.943,3.6,5.4,5.5,3.0,5.713077068328857
1996-07-26,100.943,3.6,5.4,5.5,3.0,5.7872843742370605
1996-07-29,100.943,3.6,5.4,5.5,3.0,5.730707168579102
1996-07-30,100.943,3.6,5.4,5.5,3.0,5.765965938568115
1996-07-31,100.943,3.6,5.4,5.5,3.0,5.811474323272705
1996-08-01,101.063,3.6,5.22,5.1,2.9,5.89838981628418
1996-08-02,101.063,3.6,5.22,5.1,2.9,6.005393981933594
1996-08-05,101.063,3.6,5.22,5.1,2.9,5.966855525970459
1996-08-06,101.063,3.6,5.22,5.1,2.9,6.009492874145508
1996-08-07,101.063,3.6,5.22,5.1,2.9,6.044752597808838
1996-08-08,101.063,3.6,5.22,5.1,2.9,6.000884532928467
1996-08-09,101.063,3.6,5.22,5.1,2.9,6.018514156341553
1996-08-12,101.063,3.6,5.22,5.1,2.9,6.039422512054443
1996-08-13,101.063,3.6,5.22,5.1,2.9,6.011544704437256
1996-08-14,101.063,3.6,5.22,5.1,2.9,6.049263000488281
1996-08-15,101.063,3.6,5.22,5.1,2.9,6.040243625640869
1996-08-16,101.063,3.6,5.22,5.1,2.9,6.073451519012451
1996-08-19,101.063,3.6,5.22,5.1,2.9,6.077140808105469
1996-08-20,101.063,3.6,5.22,5.1,2.9,6.015233039855957
1996-08-21,101.063,3.6,5.22,5.1,2.9,6.00621223449707
1996-08-22,101.063,3.6,5.22,5.1,2.9,6.106659889221191
1996-08-23,101.063,3.6,5.22,5.1,2.9,6.0709919929504395
1996-08-26,101.063,3.6,5.22,5.1,2.9,6.067711353302002
1996-08-27,101.063,3.6,5.22,5.1,2.9,6.104608535766602
1996-08-28,101.063,3.6,5.22,5.1,2.9,6.106659889221191
1996-08-29,101.063,3.6,5.22,5.1,2.9,6.046392440795898
1996-08-30,101.063,3.6,5.22,5.1,2.9,5.990636348724365
1996-09-03,101.1537,3.6,5.3,5.2,3.0,6.0066237449646
1996-09-04,101.1537,3.6,5.3,5.2,3.0,6.0135931968688965
1996-09-05,101.1537,3.6,5.3,5.2,3.0,5.890190601348877
1996-09-06,101.1537,3.6,5.3,5.2,3.0,5.954556941986084
1996-09-09,101.1537,3.6,5.3,5.2,3.0,6.041062355041504
1996-09-10,101.1537,3.6,5.3,5.2,3.0,6.047212600708008
1996-09-11,101.1537,3.6,5.3,5.2,3.0,6.057871341705322
1996-09-12,101.1537,3.6,5.3,5.2,3.0,6.111989498138428
1996-09-13,101.1537,3.6,5.3,5.2,3.0,6.209974765777588
1996-09-16,101.1537,3.6,5.3,5.2,3.0,6.233344078063965
1996-09-17,101.1537,3.6,5.3,5.2,3.0,6.275571346282959
1996-09-18,101.1537,3.6,5.3,5.2,3.0,6.277211666107178
1996-09-19,101.1537,3.6,5.3,5.2,3.0,6.329689025878906
1996-09-20,101.1537,3.6,5.3,5.2,3.0,6.339118957519531
1996-09-23,101.1537,3.6,5.3,5.2,3.0,6.331328868865967
1996-09-24,101.1537,3.6,5.3,5.2,3.0,6.325179100036621
1996-09-25,101.1537,3.6,5.3,5.2,3.0,6.321078777313232
1996-09-26,101.1537,3.6,5.3,5.2,3.0,6.3452677726745605
1996-09-27,101.1537,3.6,5.3,5.2,3.0,6.3587965965271
1996-09-30,101.1537,3.6,5.3,5.2,3.0,6.362075328826904
1996-10-01,101.2757,4.2,5.24,5.2,3.0,6.3706865310668945
1996-10-02,101.2757,4.2,5.24,5.2,3.0,6.396514415740967
1996-10-03,101.2757,4.2,5.24,5.2,3.0,6.383805751800537
1996-10-04,101.2757,4.2,5.24,5.2,3.0,6.471131801605225
1996-10-07,101.2757,4.2,5.24,5.2,3.0,6.495731353759766
1996-10-08,101.2757,4.2,5.24,5.2,3.0,6.456370830535889
1996-10-09,101.2757,4.2,5.24,5.2,3.0,6.426442623138428
1996-10-10,101.2757,4.2,5.24,5.2,3.0,6.4313645362854
1996-10-11,101.2757,4.2,5.24,5.2,3.0,6.499009609222412
1996-10-14,101.2757,4.2,5.24,5.2,3.0,6.5281195640563965
1996-10-15,101.2757,4.2,5.24,5.2,3.0,6.56378698348999
1996-10-16,101.2757,4.2,5.24,5.2,3.0,6.553948879241943
1996-10-17,101.2757,4.2,5.24,5.2,3.0,6.544109344482422
1996-10-18,101.2757,4.2,5.24,5.2,3.0,6.569937229156494
1996-10-21,101.2757,4.2,5.24,5.2,3.0,6.524839401245117
1996-10-22,101.2757,4.2,5.24,5.2,3.0,6.45924186706543
1996-10-23,101.2757,4.2,5.24,5.2,3.0,6.417425155639648
1996-10-24,101.2757,4.2,5.24,5.2,3.0,6.381755828857422
1996-10-25,101.2757,4.2,5.24,5.2,3.0,6.319029331207275
1996-10-28,101.2757,4.2,5.24,5.2,3.0,6.212024211883545
1996-10-29,101.2757,4.2,5.24,5.2,3.0,6.24974250793457
1996-10-30,101.2757,4.2,5.24,5.2,3.0,6.266552448272705
1996-10-31,101.2757,4.2,5.24,5.2,3.0,6.323128700256348
1996-11-01,101.3795,4.2,5.31,5.4,3.3,6.3202595710754395
1996-11-04,101.3795,4.2,5.31,5.4,3.3,6.355106830596924
1996-11-05,101.3795,4.2,5.31,5.4,3.3,6.440383434295654
1996-11-06,101.3795,4.2,5.31,5.4,3.3,6.547799110412598
1996-11-07,101.3795,4.2,5.31,5.4,3.3,6.563377857208252
1996-11-08,101.3795,4.2,5.31,5.4,3.3,6.571578025817871
1996-11-11,101.3795,4.2,5.31,5.4,3.3,6.605605125427246
1996-11-12,101.3795,4.2,5.31,5.4,3.3,6.555997848510742
1996-11-13,101.3795,4.2,5.31,5.4,3.3,6.565427780151367
1996-11-14,101.3795,4.2,5.31,5.4,3.3,6.63102388381958
1996-11-15,101.3795,4.2,5.31,5.4,3.3,6.636765480041504
1996-11-18,101.3795,4.2,5.31,5.4,3.3,6.597405910491943
1996-11-19,101.3795,4.2,5.31,5.4,3.3,6.617494583129883
1996-11-20,101.3795,4.2,5.31,5.4,3.3,6.6252851486206055
1996-11-21,101.3795,4.2,5.31,5.4,3.3,6.597815990447998
1996-11-22,101.3795,4.2,5.31,5.4,3.3,6.58346700668335
1996-11-25,101.3795,4.2,5.31,5.4,3.3,6.656032562255859
1996-11-26,101.3795,4.2,5.31,5.4,3.3,6.711792469024658
1996-11-27,101.3795,4.2,5.31,5.4,3.3,6.679811000823975
1996-11-29,101.3795,4.2,5.31,5.4,3.3,6.68145227432251
1996-12-02,101.3947,4.2,5.29,5.4,3.3,6.6584930419921875
1996-12-03,101.3947,4.2,5.29,5.4,3.3,6.6113457679748535
1996-12-04,101.3947,4.2,5.29,5.4,3.3,6.614214897155762
1996-12-05,101.3947,4.2,5.29,5.4,3.3,6.566248416900635
1996-12-06,101.3947,4.2,5.29,5.4,3.3,6.514592170715332
1996-12-09,101.3947,4.2,5.29,5.4,3.3,6.6482439041137695
1996-12-10,101.3947,4.2,5.29,5.4,3.3,6.6252851486206055
1996-12-11,101.3947,4.2,5.29,5.4,3.3,6.62077522277832
1996-12-12,101.3947,4.2,5.29,5.4,3.3,6.5289387702941895
1996-12-13,101.3947,4.2,5.29,5.4,3.3,6.533858776092529
1996-12-16,101.3947,4.2,5.29,5.4,3.3,6.417425155639648
1996-12-17,101.3947,4.2,5.29,5.4,3.3,6.49614143371582
1996-12-18,101.3947,4.2,5.29,5.4,3.3,6.606835842132568
1996-12-19,101.3947,4.2,5.29,5.4,3.3,6.667512893676758
1996-12-20,101.3947,4.2,5.29,5.4,3.3,6.672023296356201
1996-12-23,101.3947,4.2,5.29,5.4,3.3,6.649884223937988
1996-12-24,101.3947,4.2,5.29,5.4,3.3,6.69293212890625
1996-12-26,101.3947,4.2,5.29,5.4,3.3,6.732700347900391
1996-12-27,101.3947,4.2,5.29,5.4,3.3,6.741310119628906
1996-12-30,101.3947,4.2,5.29,5.4,3.3,6.702772617340088
1996-12-31,101.3947,4.2,5.29,5.4,3.3,6.258351802825928
1997-01-02,101.4454,2.6,5.25,5.3,3.0,6.154216766357422
1997-01-03,101.4454,2.6,5.25,5.3,3.0,6.233344078063965
1997-01-06,101.4454,2.6,5.25,5.3,3.0,6.153397560119629
1997-01-07,101.4454,2.6,5.25,5.3,3.0,6.217353343963623
1997-01-08,101.4454,2.6,5.25,5.3,3.0,6.193166732788086
1997-01-09,101.4454,2.6,5.25,5.3,3.0,6.205873489379883
1997-01-10,101.4454,2.6,5.25,5.3,3.0,6.220223903656006
1997-01-13,101.4454,2.6,5.25,5.3,3.0,6.233753681182861
1997-01-14,101.4454,2.6,5.25,5.3,3.0,6.26450252532959
1997-01-15,101.4454,2.6,5.25,5.3,3.0,6.220223903656006
1997-01-16,101.4454,2.6,5.25,5.3,3.0,6.2731122970581055
1997-01-17,101.4454,2.6,5.25,5.3,3.0,6.353056907653809
1997-01-20,101.4454,2.6,5.25,5.3,3.0,6.338298320770264
1997-01-21,101.4454,2.6,5.25,5.3,3.0,6.338708877563477
1997-01-22,101.4454,2.6,5.25,5.3,3.0,6.435053825378418
1997-01-23,101.4454,2.6,5.25,5.3,3.0,6.393237113952637
1997-01-24,101.4454,2.6,5.25,5.3,3.0,6.317800045013428
1997-01-27,101.4454,2.6,5.25,5.3,3.0,6.305090427398682
1997-01-28,101.4454,2.6,5.25,5.3,3.0,6.335018634796143
1997-01-29,101.4454,2.6,5.25,5.3,3.0,6.3501877784729
1997-01-30,101.4454,2.6,5.25,5.3,3.0,6.414145469665527
1997-01-31,101.4454,2.6,5.25,5.3,3.0,6.423983573913574
1997-02-03,101.5631,2.6,5.19,5.2,3.0,6.390774726867676
1997-02-04,101.5631,2.6,5.19,5.2,3.0,6.419064998626709
1997-02-05,101.5631,2.6,5.19,5.2,3.0,6.3165693283081055
1997-02-06,101.5631,2.6,5.19,5.2,3.0,6.349778175354004
1997-02-07,101.5631,2.6,5.19,5.2,3.0,6.465804100036621
1997-02-10,101.5631,2.6,5.19,5.2,3.0,6.376016139984131
1997-02-11,101.5631,2.6,5.19,5.2,3.0,6.421525478363037
1997-02-12,101.5631,2.6,5.19,5.2,3.0,6.5687079429626465
1997-02-13,101.5631,2.6,5.19,5.2,3.0,6.630615234375
1997-02-14,101.5631,2.6,5.19,5.2,3.0,6.602735996246338
1997-02-18,101.5631,2.6,5.19,5.2,3.0,6.65234375
1997-02-19,101.5631,2.6,5.19,5.2,3.0,6.613805294036865
1997-02-20,101.5631,2.6,5.19,5.2,3.0,6.5149993896484375
1997-02-21,101.5631,2.6,5.19,5.2,3.0,6.4801506996154785
1997-02-24,101.5631,2.6,5.19,5.2,3.0,6.5482096672058105
1997-02-25,101.5631,2.6,5.19,5.2,3.0,6.566248416900635
1997-02-26,101.5631,2.6,5.19,5.2,3.0,6.5383687019348145
1997-02-27,101.5631,2.6,5.19,5.2,3.0,6.394465923309326
1997-02-28,101.5631,2.6,5.19,5.2,3.0,6.394465923309326
1997-03-03,101.6957,2.6,5.39,5.2,2.8,6.410044193267822
1997-03-04,101.6957,2.6,5.39,5.2,2.8,6.442842483520508
1997-03-05,101.6957,2.6,5.39,5.2,2.8,6.535497665405273
1997-03-06,101.6957,2.6,5.39,5.2,2.8,6.501471042633057
1997-03-07,101.6957,2.6,5.39,5.2,2.8,6.52032995223999
1997-03-10,101.6957,2.6,5.39,5.2,2.8,6.561738014221191
1997-03-11,101.6957,2.6,5.39,5.2,2.8,6.548618316650391
1997-03-12,101.6957,2.6,5.39,5.2,2.8,6.467442512512207
1997-03-13,101.6957,2.6,5.39,5.2,2.8,6.382986068725586
1997-03-14,101.6957,2.6,5.39,5.2,2.8,6.369045734405518
1997-03-17,101.6957,2.6,5.39,5.2,2.8,6.380936622619629
1997-03-18,101.6957,2.6,5.39,5.2,2.8,6.371916770935059
1997-03-19,101.6957,2.6,5.39,5.2,2.8,6.278440475463867
1997-03-20,101.6957,2.6,5.39,5.2,2.8,6.307140827178955
